query_id,domain,question_type,run,faithfulness,answer_relevancy,context_recall,context_precision
BAT_QA_0091,Batteries,single,1,0.9182,0.923,0.9712,0.8895
BAT_QA_0092,Batteries,single,1,0.7166,0.7102,0.7374,0.7395
BAT_QA_0093,Batteries,single,1,0.8489,0.7492,0.7358,0.8324
BAT_QA_0094,Batteries,single,1,0.6534,0.5925,0.6999,0.7186
BAT_QA_0095,Batteries,single,1,0.9323,0.9757,0.8988,0.8905
BAT_QA_0096,Batteries,single,1,0.9414,0.9534,0.9457,0.8988
BAT_QA_0097,Batteries,multi,1,0.7624,0.5118,0.682,0.6489
BAT_QA_0098,Batteries,multi,1,0.743,0.6083,0.6319,0.6958
BAT_QA_0099,Batteries,single,1,0.8044,0.6838,0.8565,0.7956
BAT_QA_0100,Batteries,multi,1,0.9226,0.7805,0.8956,0.8444
BAT_QA_0101,Batteries,single,1,0.8544,0.883,0.995,0.812
BAT_QA_0102,Batteries,multi,1,0.8258,0.8821,0.9087,0.8863
BAT_QA_0103,Batteries,single,1,0.9658,0.9896,0.8552,0.9307
BAT_QA_0104,Batteries,multi,1,0.7874,0.7785,0.8257,0.738
BAT_QA_0105,Batteries,single,1,0.7863,0.7195,0.8458,0.7942
BAT_QA_0106,Batteries,multi,1,0.8577,0.7356,0.8855,0.8051
BAT_QA_0107,Batteries,multi,1,0.777,0.7689,0.8073,0.8108
BAT_QA_0108,Batteries,single,1,0.9255,0.9268,0.8876,0.8148
BAT_QA_0109,Batteries,single,1,0.8101,0.7806,0.6478,0.7971
BAT_QA_0110,Batteries,single,1,0.9004,0.7717,0.858,0.7983
BAT_QA_0111,Batteries,multi,1,0.9184,0.9261,0.9493,0.8847
BAT_QA_0112,Batteries,single,1,0.9608,0.9265,0.982,0.9154
BAT_QA_0113,Batteries,multi,1,0.852,0.7836,0.915,0.9199
BAT_QA_0114,Batteries,multi,1,0.7624,0.6711,0.7832,0.573
BAT_QA_0115,Batteries,multi,1,0.9836,0.9605,0.9846,0.9643
BAT_QA_0116,Batteries,single,1,0.9176,0.9788,0.995,0.858
BAT_QA_0117,Batteries,multi,1,0.5928,0.677,0.6999,0.7447
BAT_QA_0118,Batteries,single,1,0.8412,0.7885,0.772,0.7908
BAT_QA_0119,Batteries,single,1,0.596,0.703,0.6495,0.6258
BAT_QA_0120,Batteries,single,1,0.8972,0.935,0.8082,0.8522
BAT_QA_0121,Batteries,single,1,0.8271,0.7265,0.8313,0.8225
BAT_QA_0122,Batteries,single,1,0.9227,0.8918,0.9784,0.8608
BAT_QA_0123,Batteries,single,1,0.9638,0.9586,0.8991,0.8976
BAT_QA_0124,Batteries,single,1,0.6206,0.6365,0.6328,0.7124
SUP_QA_0001,Superalloys,single,2,0.8176,0.7163,0.8021,0.8072
SUP_QA_0002,Superalloys,multi,2,0.9251,0.9271,0.9032,0.8767
SUP_QA_0003,Superalloys,multi,2,0.6949,0.6128,0.6597,0.6784
SUP_QA_0004,Superalloys,multi,2,0.5836,0.7563,0.777,0.7679
SUP_QA_0005,Superalloys,single,2,0.621,0.5191,0.6734,0.6861
SUP_QA_0006,Superalloys,single,2,0.9309,0.8856,0.8772,0.9416
SUP_QA_0007,Superalloys,single,2,0.995,0.9481,0.9279,0.9388
SUP_QA_0008,Superalloys,single,2,0.995,0.9239,0.9686,0.9275
SUP_QA_0009,Superalloys,single,2,0.9746,0.9349,0.9639,0.9912
SUP_QA_0010,Superalloys,single,2,0.8463,0.8101,0.8873,0.8412
SUP_QA_0011,Superalloys,single,2,0.8428,0.7389,0.8155,0.8451
SUP_QA_0012,Superalloys,single,2,0.7284,0.6695,0.7621,0.9368
SUP_QA_0013,Superalloys,multi,2,0.8481,0.7074,0.7708,0.7485
SUP_QA_0014,Superalloys,single,2,0.8778,0.6198,0.8956,0.8594
SUP_QA_0015,Superalloys,single,2,0.9284,0.8536,0.9945,0.948
SUP_QA_0016,Superalloys,single,2,0.7902,0.7591,0.798,0.7956
SUP_QA_0017,Superalloys,single,2,0.9756,0.9654,0.9875,0.9459
SUP_QA_0018,Superalloys,single,2,0.9788,0.9654,0.9935,0.9246
SUP_QA_0019,Superalloys,single,2,0.9734,0.9406,0.9849,0.9119
SUP_QA_0020,Superalloys,single,2,0.9247,0.9215,0.9187,0.9435
SUP_QA_0021,Superalloys,multi,2,0.995,0.9239,0.9179,0.8914
SUP_QA_0022,Superalloys,single,2,0.7447,0.7119,0.7424,0.835
SUP_QA_0023,Superalloys,single,2,0.9071,0.932,0.9854,0.9821
SUP_QA_0024,Superalloys,single,2,0.7632,0.8526,0.8171,0.8662
SUP_QA_0025,Superalloys,single,2,0.8564,0.9487,0.9175,0.9363
SUP_QA_0026,Superalloys,single,2,0.8024,0.9606,0.9212,0.9924
SUP_QA_0027,Superalloys,multi,2,0.6164,0.6221,0.7601,0.7963
SUP_QA_0028,Superalloys,multi,2,0.9346,0.9145,0.9194,0.8796
SUP_QA_0029,Superalloys,single,2,0.7837,0.8185,0.9061,0.8292
SUP_QA_0030,Superalloys,multi,2,0.6669,0.7322,0.7336,0.8695
SUP_QA_0031,Superalloys,single,2,0.9307,0.922,0.9578,0.9451
SUP_QA_0032,Superalloys,single,2,0.7935,0.7279,0.832,0.8535
SUP_QA_0033,Superalloys,single,2,0.7934,0.6592,0.8272,0.806
SUP_QA_0034,Superalloys,multi,2,0.9612,0.9155,0.7696,0.9039
SUP_QA_0035,Superalloys,single,2,0.9233,0.9087,0.9945,0.9491
SUP_QA_0036,Superalloys,single,2,0.9635,0.9198,0.9619,0.9519
SUP_QA_0037,Superalloys,single,2,0.9547,0.9199,0.9332,0.8957
SUP_QA_0038,Superalloys,single,2,0.9767,0.936,0.9903,0.9742
SUP_QA_0039,Superalloys,single,2,0.9444,0.7792,0.8014,0.8626
SUP_QA_0040,Superalloys,multi,2,0.995,0.9492,0.8193,0.9153
SUP_QA_0041,Superalloys,single,2,0.9755,0.948,0.9011,0.9184
SUP_QA_0042,Superalloys,single,2,0.9487,0.9186,0.9927,0.9371
SUP_QA_0043,Superalloys,single,2,0.7757,0.7796,0.6919,0.8262
SUP_QA_0044,Superalloys,multi,2,0.9026,0.7934,0.9309,0.8764
SUP_QA_0045,Superalloys,single,2,0.6539,0.6138,0.7305,0.93
SUP_QA_0046,Superalloys,single,2,0.55,0.5312,0.6483,0.6189
SUP_QA_0047,Superalloys,multi,2,0.912,0.7174,0.8168,0.8699
SUP_QA_0048,Superalloys,single,2,0.8741,0.9418,0.9945,0.9259
SUP_QA_0049,Superalloys,multi,2,0.8499,0.8201,0.9214,0.8578
SUP_QA_0050,Superalloys,single,2,0.907,0.9373,0.8759,0.8857
SUP_QA_0051,Superalloys,single,2,0.8729,0.9017,0.9627,0.8776
SUP_QA_0052,Superalloys,single,2,0.7852,0.6729,0.6483,0.8211
SUP_QA_0053,Superalloys,single,2,0.8715,0.8397,0.8904,0.9404
SUP_QA_0054,Superalloys,multi,2,0.8866,0.9114,0.896,0.987
SUP_QA_0055,Superalloys,single,2,0.7612,0.6769,0.7679,0.8358
SUP_QA_0056,Superalloys,single,2,0.9122,0.7792,0.8445,0.7718
SUP_QA_0057,Superalloys,single,2,0.7691,0.7956,0.7936,0.8511
SUP_QA_0058,Superalloys,single,2,0.8347,0.8794,0.8663,0.856
SUP_QA_0059,Superalloys,single,2,0.9339,0.8856,0.9682,0.8976
SUP_QA_0060,Superalloys,single,2,0.7792,0.5223,0.7632,0.7033
SUP_QA_0061,Superalloys,single,2,0.8012,0.7225,0.9379,0.8471
SUP_QA_0062,Superalloys,multi,2,0.5039,0.3808,0.5775,0.5912
SUP_QA_0063,Superalloys,single,2,0.9604,0.9107,0.9142,0.9425
SUP_QA_0064,Superalloys,multi,2,0.9629,0.9324,0.9534,0.9468
SUP_QA_0065,Superalloys,single,2,0.9655,0.9654,0.9945,0.9358
SUP_QA_0066,Superalloys,single,2,0.977,0.9221,0.9547,0.9323
SUP_QA_0067,Superalloys,multi,2,0.9051,0.6317,0.8604,0.8469
SUP_QA_0068,Superalloys,single,2,0.9793,0.9357,0.9385,0.9496
SUP_QA_0069,Superalloys,single,2,0.8732,0.7364,0.8511,0.9169
SUP_QA_0070,Superalloys,multi,2,0.6863,0.6393,0.7513,0.7632
SUP_QA_0071,Superalloys,single,2,0.9098,0.7714,0.8146,0.8556
SUP_QA_0072,Superalloys,multi,2,0.8503,0.7482,0.906,0.8379
SUP_QA_0073,Superalloys,multi,2,0.5924,0.4872,0.4998,0.7869
SUP_QA_0074,Superalloys,multi,2,0.8986,0.9063,0.9239,0.905
SUP_QA_0075,Superalloys,single,2,0.9764,0.8826,0.8955,0.9135
SUP_QA_0076,Superalloys,single,2,0.8353,0.7261,0.8773,0.8157
SUP_QA_0077,Superalloys,multi,2,0.9602,0.9654,0.9212,0.9051
SUP_QA_0078,Superalloys,single,2,0.5183,0.6437,0.5551,0.6691
SUP_QA_0079,Superalloys,single,2,0.947,0.8737,0.9173,0.8805
SUP_QA_0080,Superalloys,multi,2,0.9091,0.9654,0.9067,0.9532
SUP_QA_0081,Superalloys,multi,2,0.7673,0.6821,0.7892,0.7638
SUP_QA_0082,Superalloys,multi,2,0.9501,0.9654,0.9542,0.9076
SUP_QA_0083,Superalloys,single,2,0.7438,0.4673,0.6516,0.3583
SUP_QA_0084,Superalloys,single,2,0.9557,0.9084,0.9301,0.8683
SUP_QA_0085,Superalloys,single,2,0.9504,0.9597,0.9945,0.9133
SUP_QA_0086,Superalloys,single,2,0.9773,0.9507,0.9827,0.9657
SUP_QA_0087,Superalloys,multi,2,0.8971,0.9458,0.9296,0.9291
SUP_QA_0088,Superalloys,single,2,0.8321,0.7306,0.8158,0.8359
SUP_QA_0089,Superalloys,single,2,0.9857,0.8094,0.8684,0.9206
SUP_QA_0090,Superalloys,single,2,0.7466,0.8598,0.8704,0.903
SUP_QA_0091,Superalloys,multi,2,0.9355,0.7608,0.8822,0.7724
SUP_QA_0092,Superalloys,single,2,0.5967,0.4406,0.5542,0.5617
SUP_QA_0093,Superalloys,multi,2,0.9196,0.9368,0.9112,0.9342
SUP_QA_0094,Superalloys,multi,2,0.9369,0.9335,0.9945,0.901
SUP_QA_0095,Superalloys,multi,2,0.9902,0.5821,0.6915,0.9525
SUP_QA_0096,Superalloys,single,2,0.9728,0.9112,0.9774,0.8828
SUP_QA_0097,Superalloys,multi,2,0.8212,0.6405,0.7969,0.8364
SUP_QA_0098,Superalloys,single,2,0.589,0.5174,0.5907,0.6025
SUP_QA_0099,Superalloys,single,2,0.9733,0.9654,0.9293,0.9305
SUP_QA_0100,Superalloys,multi,2,0.5103,0.5313,0.5665,0.6753
SUP_QA_0101,Superalloys,single,2,0.9156,0.8585,0.8739,0.8467
SUP_QA_0102,Superalloys,multi,2,0.8454,0.9262,0.8358,0.8289
SUP_QA_0103,Superalloys,multi,2,0.9708,0.8977,0.9245,0.8866
SUP_QA_0104,Superalloys,single,2,0.6844,0.7579,0.8053,0.7523
SUP_QA_0105,Superalloys,single,2,0.9906,0.9408,0.966,0.9407
SUP_QA_0106,Superalloys,single,2,0.8774,0.7662,0.8262,0.8604
SUP_QA_0107,Superalloys,single,2,0.8274,0.7306,0.8588,0.6964
SUP_QA_0108,Superalloys,single,2,0.8478,0.799,0.9324,0.874
SUP_QA_0109,Superalloys,single,2,0.8654,0.8462,0.7558,0.9013
SUP_QA_0110,Superalloys,single,2,0.995,0.9395,0.9945,0.9266
SUP_QA_0111,Superalloys,single,2,0.9694,0.802,0.8199,0.8866
SUP_QA_0112,Superalloys,multi,2,0.8813,0.9106,0.8851,0.9177
SUP_QA_0113,Superalloys,single,2,0.7618,0.8027,0.8276,0.9078
SUP_QA_0114,Superalloys,single,2,0.518,0.4382,0.4969,0.4997
SUP_QA_0115,Superalloys,multi,2,0.8377,0.8085,0.865,0.8377
SUP_QA_0116,Superalloys,multi,2,0.9184,0.9077,0.8475,0.898
SUP_QA_0117,Superalloys,multi,2,0.883,0.908,0.976,0.88
SUP_QA_0118,Superalloys,single,2,0.8759,0.7399,0.8372,0.9068
SUP_QA_0119,Superalloys,single,2,0.9535,0.8648,0.9195,0.9528
SUP_QA_0120,Superalloys,single,2,0.6926,0.5542,0.7114,0.7649
SUP_QA_0121,Superalloys,single,2,0.5981,0.5703,0.7745,0.5579
SUP_QA_0122,Superalloys,single,2,0.9666,0.9197,0.9516,0.9252
SUP_QA_0123,Superalloys,single,2,0.9676,0.9545,0.9945,0.9723
SUP_QA_0124,Superalloys,single,2,0.5801,0.6118,0.6037,0.7547
SUP_QA_0125,Superalloys,multi,2,0.8188,0.8964,0.8599,0.863
SUP_QA_0126,Superalloys,multi,2,0.7945,0.6095,0.538,0.6844
SUP_QA_0127,Superalloys,single,2,0.9902,0.897,0.9112,0.9462
SUP_QA_0128,Superalloys,multi,2,0.9132,0.8586,0.9022,0.8567
SUP_QA_0129,Superalloys,multi,2,0.6085,0.7028,0.7916,0.8799
SUP_QA_0130,Superalloys,multi,2,0.9613,0.9246,0.9208,0.888
SUP_QA_0131,Superalloys,single,2,0.994,0.9418,0.9427,0.9465
SUP_QA_0132,Superalloys,multi,2,0.9751,0.9132,0.9559,0.8561
SEM_QA_0001,Semiconductors,single,2,0.7849,0.8122,0.7756,0.7404
SEM_QA_0002,Semiconductors,single,2,0.9584,0.8796,0.7433,0.8805
SEM_QA_0003,Semiconductors,single,2,0.7913,0.8341,0.7358,0.7911
SEM_QA_0004,Semiconductors,single,2,0.9688,0.9153,0.9243,0.9122
SEM_QA_0005,Semiconductors,multi,2,0.834,0.8296,0.8198,0.7977
SEM_QA_0006,Semiconductors,multi,2,0.6655,0.6876,0.7272,0.8001
SEM_QA_0007,Semiconductors,single,2,0.7257,0.7994,0.7392,0.7201
SEM_QA_0008,Semiconductors,single,2,0.6586,0.7277,0.8192,0.8598
SEM_QA_0009,Semiconductors,single,2,0.995,0.9654,0.9245,0.923
SEM_QA_0010,Semiconductors,single,2,0.6621,0.5837,0.6055,0.6931
SEM_QA_0011,Semiconductors,single,2,0.5807,0.3725,0.3933,0.4537
SEM_QA_0012,Semiconductors,single,2,0.9547,0.8008,0.8225,0.8549
SEM_QA_0013,Semiconductors,multi,2,0.9761,0.8912,0.9391,0.9924
SEM_QA_0014,Semiconductors,single,2,0.9284,0.9329,0.9796,0.9898
SEM_QA_0015,Semiconductors,multi,2,0.9611,0.956,0.918,0.8834
SEM_QA_0016,Semiconductors,single,2,0.7012,0.5645,0.5954,0.6635
SEM_QA_0017,Semiconductors,single,2,0.8801,0.9144,0.9274,0.8341
SEM_QA_0018,Semiconductors,multi,2,0.8097,0.786,0.9065,0.8938
SEM_QA_0019,Semiconductors,single,2,0.9523,0.9428,0.9693,0.8688
SEM_QA_0020,Semiconductors,single,2,0.7385,0.8565,0.8491,0.8281
SEM_QA_0021,Semiconductors,single,2,0.8669,0.844,0.9139,0.9338
SEM_QA_0022,Semiconductors,single,2,0.9215,0.9491,0.9945,0.9604
SEM_QA_0023,Semiconductors,single,2,0.7043,0.6618,0.6995,0.8901
SEM_QA_0024,Semiconductors,multi,2,0.4954,0.5233,0.5573,0.5471
SEM_QA_0025,Semiconductors,single,2,0.8371,0.8719,0.916,0.9169
SEM_QA_0026,Semiconductors,single,2,0.9038,0.8679,0.9233,0.9325
SEM_QA_0027,Semiconductors,single,2,0.9793,0.9488,0.9139,0.9372
SEM_QA_0028,Semiconductors,multi,2,0.9487,0.8636,0.9155,0.8686
SEM_QA_0029,Semiconductors,single,2,0.8103,0.8052,0.9284,0.8431
SEM_QA_0030,Semiconductors,single,2,0.7537,0.7139,0.8579,0.7293
SEM_QA_0031,Semiconductors,multi,2,0.9445,0.9654,0.9945,0.8759
SEM_QA_0032,Semiconductors,single,2,0.9177,0.8152,0.9028,0.884
SEM_QA_0033,Semiconductors,multi,2,0.6569,0.6405,0.6464,0.6255
SEM_QA_0034,Semiconductors,multi,2,0.8124,0.8705,0.6676,0.6955
SEM_QA_0035,Semiconductors,single,2,0.9565,0.9155,0.9208,0.9924
SEM_QA_0036,Semiconductors,single,2,0.96,0.9124,0.9841,0.8539
SEM_QA_0037,Semiconductors,multi,2,0.9178,0.8979,0.9101,0.8974
SEM_QA_0038,Semiconductors,single,2,0.6576,0.4023,0.5747,0.6614
SEM_QA_0039,Semiconductors,multi,2,0.6121,0.6266,0.7173,0.6797
SEM_QA_0040,Semiconductors,multi,2,0.9143,0.8799,0.8809,0.8518
SEM_QA_0041,Semiconductors,single,2,0.8511,0.7792,0.9536,0.9028
SEM_QA_0042,Semiconductors,multi,2,0.9655,0.9101,0.928,0.8189
SEM_QA_0043,Semiconductors,multi,2,0.7703,0.8477,0.6468,0.8051
SEM_QA_0044,Semiconductors,multi,2,0.6309,0.6947,0.6209,0.7021
SEM_QA_0045,Semiconductors,single,2,0.8315,0.7954,0.8677,0.8652
SEM_QA_0046,Semiconductors,single,2,0.8,0.711,0.744,0.7409
SEM_QA_0047,Semiconductors,single,2,0.9577,0.8909,0.9394,0.8682
SEM_QA_0048,Semiconductors,multi,2,0.7944,0.8683,0.7596,0.8148
SEM_QA_0049,Semiconductors,multi,2,0.4897,0.5533,0.5314,0.6804
SEM_QA_0050,Semiconductors,single,2,0.7365,0.8183,0.7871,0.7452
SEM_QA_0051,Semiconductors,single,2,0.88,0.854,0.8644,0.9256
SEM_QA_0052,Semiconductors,single,2,0.995,0.9016,0.9849,0.9915
SEM_QA_0053,Semiconductors,single,2,0.5832,0.6953,0.6434,0.6418
SEM_QA_0054,Semiconductors,single,2,0.7472,0.4776,0.6899,0.6729
SEM_QA_0055,Semiconductors,multi,2,0.5669,0.4919,0.5092,0.5317
SEM_QA_0056,Semiconductors,multi,2,0.8465,0.8545,0.8051,0.8698
SEM_QA_0057,Semiconductors,multi,2,0.7734,0.7043,0.7256,0.7423
SEM_QA_0058,Semiconductors,multi,2,0.9431,0.8971,0.8866,0.8894
SEM_QA_0059,Semiconductors,single,2,0.7418,0.6574,0.7487,0.7381
SEM_QA_0060,Semiconductors,single,2,0.7761,0.5644,0.7623,0.7544
SEM_QA_0061,Semiconductors,single,2,0.8233,0.9242,0.9486,0.8911
SEM_QA_0062,Semiconductors,single,2,0.9326,0.9397,0.895,0.92
SEM_QA_0063,Semiconductors,multi,2,0.9116,0.9354,0.9802,0.8738
SEM_QA_0064,Semiconductors,multi,2,0.7743,0.8199,0.6679,0.7481
SEM_QA_0065,Semiconductors,single,2,0.6387,0.6495,0.7367,0.8475
SEM_QA_0066,Semiconductors,multi,2,0.7817,0.8516,0.9193,0.8647
SEM_QA_0067,Semiconductors,single,2,0.9833,0.893,0.9693,0.9142
SEM_QA_0068,Semiconductors,multi,2,0.995,0.9442,0.9207,0.9312
SEM_QA_0069,Semiconductors,multi,2,0.8096,0.789,0.8391,0.8703
SEM_QA_0070,Semiconductors,single,2,0.9647,0.9654,0.9883,0.9036
SEM_QA_0071,Semiconductors,single,2,0.863,0.9567,0.9097,0.9924
SEM_QA_0072,Semiconductors,single,2,0.8959,0.8852,0.9158,0.8686
SEM_QA_0073,Semiconductors,single,2,0.995,0.9086,0.9277,0.9289
SEM_QA_0074,Semiconductors,single,2,0.8961,0.9332,0.8526,0.8103
SEM_QA_0075,Semiconductors,single,2,0.7615,0.8319,0.8028,0.9001
SEM_QA_0076,Semiconductors,multi,2,0.687,0.7253,0.7084,0.7399
SEM_QA_0077,Semiconductors,single,2,0.9506,0.8352,0.755,0.8113
SEM_QA_0078,Semiconductors,single,2,0.9579,0.9232,0.9052,0.8917
SEM_QA_0079,Semiconductors,multi,2,0.9424,0.8913,0.9027,0.8259
SEM_QA_0080,Semiconductors,single,2,0.8604,0.8516,0.8661,0.9722
SEM_QA_0081,Semiconductors,single,2,0.9633,0.8526,0.9089,0.9163
SEM_QA_0082,Semiconductors,single,2,0.9722,0.9572,0.9711,0.9232
SEM_QA_0083,Semiconductors,single,2,0.6978,0.5517,0.4547,0.5637
SEM_QA_0084,Semiconductors,multi,2,0.8934,0.7153,0.8739,0.7956
SEM_QA_0085,Semiconductors,single,2,0.995,0.9653,0.9945,0.9283
SEM_QA_0086,Semiconductors,multi,2,0.6833,0.7021,0.7559,0.6513
SEM_QA_0087,Semiconductors,multi,2,0.8127,0.7965,0.8028,0.7715
SEM_QA_0088,Semiconductors,single,2,0.778,0.8758,0.8992,0.8412
SEM_QA_0089,Semiconductors,single,2,0.9211,0.9155,0.8598,0.8917
SEM_QA_0090,Semiconductors,single,2,0.8707,0.9432,0.9799,0.9913
SEM_QA_0091,Semiconductors,single,2,0.5968,0.5098,0.563,0.6833
SEM_QA_0092,Semiconductors,single,2,0.7384,0.7615,0.82,0.7633
SEM_QA_0093,Semiconductors,single,2,0.978,0.9014,0.9945,0.9214
SEM_QA_0094,Semiconductors,single,2,0.995,0.9167,0.9457,0.9303
SEM_QA_0095,Semiconductors,multi,2,0.6476,0.6906,0.6131,0.7014
SEM_QA_0096,Semiconductors,multi,2,0.9721,0.9253,0.8754,0.9039
SEM_QA_0097,Semiconductors,single,2,0.9913,0.9368,0.9755,0.9001
SEM_QA_0098,Semiconductors,single,2,0.948,0.9465,0.9945,0.9924
SEM_QA_0099,Semiconductors,single,2,0.9828,0.9654,0.9945,0.9005
SEM_QA_0100,Semiconductors,multi,2,0.9541,0.8868,0.8452,0.9076
SEM_QA_0101,Semiconductors,single,2,0.8042,0.9475,0.9725,0.9246
SEM_QA_0102,Semiconductors,single,2,0.9482,0.8588,0.8769,0.9333
SEM_QA_0103,Semiconductors,multi,2,0.9765,0.9409,0.9071,0.9256
SEM_QA_0104,Semiconductors,single,2,0.7786,0.6325,0.7684,0.7015
SEM_QA_0105,Semiconductors,multi,2,0.7053,0.7571,0.6263,0.8505
SEM_QA_0106,Semiconductors,multi,2,0.9797,0.9538,0.9413,0.9924
SEM_QA_0107,Semiconductors,single,2,0.9718,0.9654,0.9489,0.9513
SEM_QA_0108,Semiconductors,multi,2,0.6377,0.8916,0.8189,0.6175
SEM_QA_0109,Semiconductors,single,2,0.9887,0.9016,0.898,0.9249
SEM_QA_0110,Semiconductors,multi,2,0.4972,0.7159,0.6397,0.5929
SEM_QA_0111,Semiconductors,single,2,0.9392,0.9453,0.9945,0.9169
SEM_QA_0112,Semiconductors,single,2,0.8818,0.9376,0.8878,0.896
SEM_QA_0113,Semiconductors,single,2,0.7795,0.7497,0.8377,0.7542
SEM_QA_0114,Semiconductors,single,2,0.8834,0.9368,0.8602,0.9236
SEM_QA_0115,Semiconductors,multi,2,0.8557,0.7142,0.6979,0.6295
SEM_QA_0116,Semiconductors,single,2,0.9932,0.9322,0.9544,0.9074
SEM_QA_0117,Semiconductors,multi,2,0.9483,0.9113,0.9487,0.881
SEM_QA_0118,Semiconductors,single,2,0.9019,0.9391,0.9264,0.9428
SEM_QA_0119,Semiconductors,single,2,0.9799,0.9143,0.9945,0.9603
SEM_QA_0120,Semiconductors,single,2,0.7489,0.8203,0.6609,0.6816
SEM_QA_0121,Semiconductors,single,2,0.4873,0.5482,0.6105,0.5742
SEM_QA_0122,Semiconductors,single,2,0.958,0.9432,0.9811,0.9666
SEM_QA_0123,Semiconductors,single,2,0.8883,0.9555,0.9644,0.9168
SEM_QA_0124,Semiconductors,single,2,0.9644,0.9226,0.8072,0.8813
SEM_QA_0125,Semiconductors,single,2,0.9672,0.9311,0.9945,0.925
SEM_QA_0126,Semiconductors,multi,2,0.7966,0.8836,0.9292,0.9099
BAT_QA_0001,Batteries,single,2,0.7908,0.6839,0.7065,0.8329
BAT_QA_0002,Batteries,single,2,0.9612,0.9024,0.898,0.9329
BAT_QA_0003,Batteries,multi,2,0.873,0.8796,0.91,0.908
BAT_QA_0004,Batteries,single,2,0.7581,0.8871,0.9241,0.936
BAT_QA_0005,Batteries,single,2,0.995,0.9654,0.9754,0.9207
BAT_QA_0006,Batteries,single,2,0.9545,0.9404,0.9667,0.8985
BAT_QA_0007,Batteries,multi,2,0.976,0.8425,0.8343,0.9377
BAT_QA_0008,Batteries,single,2,0.9724,0.9115,0.9677,0.9408
BAT_QA_0009,Batteries,single,2,0.8553,0.9468,0.8195,0.9318
BAT_QA_0010,Batteries,single,2,0.9843,0.9455,0.9945,0.9156
BAT_QA_0011,Batteries,single,2,0.9307,0.8433,0.9124,0.9291
BAT_QA_0012,Batteries,single,2,0.7575,0.7821,0.8911,0.8292
BAT_QA_0013,Batteries,single,2,0.9695,0.9478,0.9829,0.909
BAT_QA_0014,Batteries,multi,2,0.936,0.7743,0.9351,0.9909
BAT_QA_0015,Batteries,multi,2,0.968,0.9051,0.9399,0.9924
BAT_QA_0016,Batteries,single,2,0.6559,0.5832,0.5528,0.4981
BAT_QA_0017,Batteries,multi,2,0.6052,0.8347,0.8146,0.7946
BAT_QA_0018,Batteries,single,2,0.555,0.5408,0.4025,0.5954
BAT_QA_0019,Batteries,single,2,0.9659,0.8602,0.9576,0.9222
BAT_QA_0020,Batteries,single,2,0.3501,0.3045,0.2045,0.3185
BAT_QA_0021,Batteries,single,2,0.6342,0.5441,0.6989,0.662
BAT_QA_0022,Batteries,multi,2,0.5342,0.6871,0.648,0.6653
BAT_QA_0023,Batteries,single,2,0.9633,0.8986,0.8457,0.9266
BAT_QA_0024,Batteries,single,2,0.7941,0.9296,0.8829,0.8429
BAT_QA_0025,Batteries,single,2,0.9486,0.961,0.8602,0.9524
BAT_QA_0026,Batteries,multi,2,0.6634,0.6895,0.7273,0.7405
BAT_QA_0027,Batteries,single,2,0.9356,0.9411,0.9293,0.896
BAT_QA_0028,Batteries,single,2,0.9396,0.9196,0.8839,0.8658
BAT_QA_0029,Batteries,single,2,0.9765,0.9192,0.981,0.9317
BAT_QA_0030,Batteries,single,2,0.9919,0.9422,0.9367,0.9363
BAT_QA_0031,Batteries,multi,2,0.9572,0.9142,0.8673,0.9052
BAT_QA_0032,Batteries,multi,2,0.9318,0.859,0.8558,0.8898
BAT_QA_0033,Batteries,single,2,0.9699,0.9272,0.9652,0.969
BAT_QA_0034,Batteries,single,2,0.9013,0.9172,0.786,0.9126
BAT_QA_0035,Batteries,multi,2,0.927,0.9605,0.8516,0.9002
BAT_QA_0036,Batteries,single,2,0.9572,0.9653,0.975,0.9144
BAT_QA_0037,Batteries,multi,2,0.7444,0.6885,0.7836,0.7222
BAT_QA_0038,Batteries,single,2,0.9402,0.8352,0.8622,0.9415
BAT_QA_0039,Batteries,multi,2,0.6836,0.6999,0.6443,0.7349
BAT_QA_0040,Batteries,single,2,0.9888,0.9654,0.9748,0.9329
BAT_QA_0041,Batteries,single,2,0.7485,0.6125,0.7296,0.7987
BAT_QA_0042,Batteries,multi,2,0.7731,0.8733,0.8341,0.9178
BAT_QA_0043,Batteries,single,2,0.8637,0.9186,0.9716,0.9506
BAT_QA_0044,Batteries,single,2,0.8845,0.8948,0.8288,0.8512
BAT_QA_0045,Batteries,multi,2,0.9289,0.9211,0.9284,0.8747
BAT_QA_0046,Batteries,multi,2,0.7033,0.6452,0.7111,0.5551
BAT_QA_0047,Batteries,single,2,0.8576,0.8769,0.851,0.8519
BAT_QA_0048,Batteries,single,2,0.9323,0.8837,0.8128,0.9068
BAT_QA_0049,Batteries,single,2,0.8354,0.8177,0.8,0.8722
BAT_QA_0050,Batteries,single,2,0.7873,0.6634,0.7862,0.8038
BAT_QA_0051,Batteries,single,2,0.7246,0.6018,0.666,0.634
BAT_QA_0052,Batteries,single,2,0.7668,0.6632,0.6979,0.6536
BAT_QA_0053,Batteries,single,2,0.6925,0.8154,0.7862,0.9339
BAT_QA_0054,Batteries,single,2,0.9871,0.9654,0.9945,0.9072
BAT_QA_0055,Batteries,single,2,0.7316,0.6786,0.7347,0.7745
BAT_QA_0056,Batteries,single,2,0.9394,0.865,0.8655,0.8796
