query_id,domain,question_type,run,gold_count,tp,fp,fn,predicted_count,precision,recall,f1
SUP_EXT_0109,Superalloys,single,2,12,10,3,2,13,0.77,0.83,0.8
SUP_EXT_0110,Superalloys,single,2,9,8,0,1,8,1.0,0.89,0.94
SUP_EXT_0111,Superalloys,single,2,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0112,Superalloys,single,2,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0113,Superalloys,multi,2,23,19,5,4,24,0.79,0.83,0.81
SUP_EXT_0114,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0115,Superalloys,single,2,10,10,1,0,11,0.91,1.0,0.95
SUP_EXT_0116,Superalloys,single,2,7,6,0,1,6,1.0,0.86,0.92
SUP_EXT_0117,Superalloys,single,2,11,11,0,0,11,1.0,1.0,1.0
SUP_EXT_0118,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0119,Superalloys,single,2,6,6,2,0,8,0.75,1.0,0.86
SUP_EXT_0120,Superalloys,single,2,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0121,Superalloys,multi,2,25,23,1,2,24,0.96,0.92,0.94
SUP_EXT_0122,Superalloys,single,2,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0123,Superalloys,single,2,11,11,1,0,12,0.92,1.0,0.96
SUP_EXT_0124,Superalloys,single,2,12,10,4,2,14,0.71,0.83,0.77
SUP_EXT_0125,Superalloys,multi,2,24,22,2,2,24,0.92,0.92,0.92
SUP_EXT_0126,Superalloys,single,2,10,9,2,1,11,0.82,0.9,0.86
SUP_EXT_0127,Superalloys,single,2,9,9,1,0,10,0.9,1.0,0.95
SUP_EXT_0128,Superalloys,single,2,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0129,Superalloys,single,2,11,8,4,3,12,0.67,0.73,0.7
SUP_EXT_0130,Superalloys,multi,2,27,27,0,0,27,1.0,1.0,1.0
SUP_EXT_0131,Superalloys,single,2,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0132,Superalloys,single,2,11,11,0,0,11,1.0,1.0,1.0
SUP_EXT_0133,Superalloys,single,2,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0134,Superalloys,single,2,11,9,1,2,10,0.9,0.82,0.86
SUP_EXT_0135,Superalloys,single,2,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0136,Superalloys,single,2,12,11,1,1,12,0.92,0.92,0.92
SUP_EXT_0137,Superalloys,single,2,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0138,Superalloys,multi,2,21,16,6,5,22,0.73,0.76,0.74
SUP_EXT_0139,Superalloys,single,2,9,8,2,1,10,0.8,0.89,0.84
SUP_EXT_0140,Superalloys,single,2,6,5,0,1,5,1.0,0.83,0.91
SUP_EXT_0141,Superalloys,single,2,11,8,2,3,10,0.8,0.73,0.76
SUP_EXT_0142,Superalloys,multi,2,24,20,4,4,24,0.83,0.83,0.83
SUP_EXT_0143,Superalloys,single,2,12,10,2,2,12,0.83,0.83,0.83
SUP_EXT_0144,Superalloys,single,2,12,10,1,2,11,0.91,0.83,0.87
SUP_EXT_0145,Superalloys,single,2,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0146,Superalloys,multi,2,21,20,2,1,22,0.91,0.95,0.93
SUP_EXT_0147,Superalloys,single,2,8,7,2,1,9,0.78,0.88,0.83
SUP_EXT_0148,Superalloys,multi,2,18,17,0,1,17,1.0,0.94,0.97
SUP_EXT_0149,Superalloys,single,2,9,8,2,1,10,0.8,0.89,0.84
SUP_EXT_0150,Superalloys,single,2,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0151,Superalloys,single,2,11,10,3,1,13,0.77,0.91,0.83
SUP_EXT_0152,Superalloys,single,2,10,9,0,1,9,1.0,0.9,0.95
SUP_EXT_0153,Superalloys,single,2,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0154,Superalloys,single,2,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0155,Superalloys,single,2,10,8,2,2,10,0.8,0.8,0.8
SUP_EXT_0156,Superalloys,single,2,10,10,1,0,11,0.91,1.0,0.95
SUP_EXT_0157,Superalloys,single,2,8,8,1,0,9,0.89,1.0,0.94
SUP_EXT_0158,Superalloys,single,2,10,10,1,0,11,0.91,1.0,0.95
SUP_EXT_0159,Superalloys,single,2,12,10,3,2,13,0.77,0.83,0.8
SUP_EXT_0160,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0161,Superalloys,single,2,7,6,0,1,6,1.0,0.86,0.92
SUP_EXT_0162,Superalloys,single,2,9,9,1,0,10,0.9,1.0,0.95
SUP_EXT_0163,Superalloys,single,2,12,12,0,0,12,1.0,1.0,1.0
SUP_EXT_0164,Superalloys,single,2,7,6,2,1,8,0.75,0.86,0.8
SUP_EXT_0165,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0166,Superalloys,single,2,10,9,2,1,11,0.82,0.9,0.86
SUP_EXT_0167,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0168,Superalloys,single,2,6,6,2,0,8,0.75,1.0,0.86
SUP_EXT_0169,Superalloys,single,2,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0170,Superalloys,single,2,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0171,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0172,Superalloys,multi,2,24,0,1,24,1,0.0,0.0,0.0
SUP_EXT_0173,Superalloys,single,2,7,6,2,1,8,0.75,0.86,0.8
SUP_EXT_0174,Superalloys,single,2,12,11,1,1,12,0.92,0.92,0.92
SUP_EXT_0175,Superalloys,single,2,10,8,3,2,11,0.73,0.8,0.76
SUP_EXT_0176,Superalloys,single,2,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0177,Superalloys,multi,2,20,19,2,1,21,0.9,0.95,0.92
SUP_EXT_0178,Superalloys,single,2,6,5,0,1,5,1.0,0.83,0.91
SUP_EXT_0179,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0180,Superalloys,multi,2,18,17,1,1,18,0.94,0.94,0.94
SUP_EXT_0181,Superalloys,single,2,10,8,2,2,10,0.8,0.8,0.8
SUP_EXT_0182,Superalloys,single,2,11,11,0,0,11,1.0,1.0,1.0
SUP_EXT_0183,Superalloys,single,2,11,11,1,0,12,0.92,1.0,0.96
SUP_EXT_0184,Superalloys,single,2,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0185,Superalloys,single,2,8,6,2,2,8,0.75,0.75,0.75
SUP_EXT_0186,Superalloys,single,2,13,10,3,3,13,0.77,0.77,0.77
SUP_EXT_0187,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0188,Superalloys,single,2,9,8,2,1,10,0.8,0.89,0.84
SUP_EXT_0189,Superalloys,single,2,5,5,0,0,5,1.0,1.0,1.0
SUP_EXT_0190,Superalloys,single,2,15,13,3,2,16,0.81,0.87,0.84
SUP_EXT_0191,Superalloys,single,2,7,6,0,1,6,1.0,0.86,0.92
SUP_EXT_0192,Superalloys,single,2,10,10,1,0,11,0.91,1.0,0.95
SUP_EXT_0193,Superalloys,single,2,9,8,2,1,10,0.8,0.89,0.84
SUP_EXT_0194,Superalloys,single,2,12,11,2,1,13,0.85,0.92,0.88
SUP_EXT_0195,Superalloys,single,2,7,6,0,1,6,1.0,0.86,0.92
SUP_EXT_0196,Superalloys,single,2,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0197,Superalloys,single,2,10,10,0,0,10,1.0,1.0,1.0
SUP_EXT_0198,Superalloys,single,2,11,10,3,1,13,0.77,0.91,0.83
SUP_EXT_0199,Superalloys,single,2,8,7,2,1,9,0.78,0.88,0.83
SUP_EXT_0200,Superalloys,single,2,8,7,2,1,9,0.78,0.88,0.83
SUP_EXT_0201,Superalloys,multi,2,21,21,0,0,21,1.0,1.0,1.0
SUP_EXT_0202,Superalloys,single,2,9,8,0,1,8,1.0,0.89,0.94
SUP_EXT_0203,Superalloys,single,2,10,9,2,1,11,0.82,0.9,0.86
SUP_EXT_0204,Superalloys,single,2,10,8,3,2,11,0.73,0.8,0.76
SUP_EXT_0205,Superalloys,single,2,8,7,2,1,9,0.78,0.88,0.83
SUP_EXT_0206,Superalloys,single,2,10,9,2,1,11,0.82,0.9,0.86
SUP_EXT_0207,Superalloys,single,2,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0208,Superalloys,single,2,12,12,1,0,13,0.92,1.0,0.96
SUP_EXT_0209,Superalloys,single,2,10,8,2,2,10,0.8,0.8,0.8
SUP_EXT_0210,Superalloys,single,2,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0211,Superalloys,single,2,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0212,Superalloys,single,2,8,8,1,0,9,0.89,1.0,0.94
SUP_EXT_0213,Superalloys,single,2,12,10,2,2,12,0.83,0.83,0.83
SUP_EXT_0214,Superalloys,single,2,4,4,0,0,4,1.0,1.0,1.0
SUP_EXT_0001,Superalloys,single,3,7,6,1,1,7,0.86,0.86,0.86
SUP_EXT_0002,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0003,Superalloys,single,3,7,6,0,1,6,1.0,0.86,0.92
SUP_EXT_0004,Superalloys,single,3,7,6,1,1,7,0.86,0.86,0.86
SUP_EXT_0005,Superalloys,multi,3,35,26,9,9,35,0.74,0.74,0.74
SUP_EXT_0006,Superalloys,single,3,9,7,2,2,9,0.78,0.78,0.78
SUP_EXT_0007,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0008,Superalloys,single,3,7,6,1,1,7,0.86,0.86,0.86
SUP_EXT_0009,Superalloys,single,3,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0010,Superalloys,multi,3,29,27,2,2,29,0.93,0.93,0.93
SUP_EXT_0011,Superalloys,single,3,6,0,2,6,2,0.0,0.0,0.0
SUP_EXT_0012,Superalloys,single,3,10,8,3,2,11,0.73,0.8,0.76
SUP_EXT_0013,Superalloys,single,3,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0014,Superalloys,single,3,10,9,2,1,11,0.82,0.9,0.86
SUP_EXT_0015,Superalloys,single,3,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0016,Superalloys,single,3,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0017,Superalloys,multi,3,27,24,4,3,28,0.86,0.89,0.87
SUP_EXT_0018,Superalloys,single,3,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0019,Superalloys,single,3,11,11,0,0,11,1.0,1.0,1.0
SUP_EXT_0020,Superalloys,single,3,12,12,1,0,13,0.92,1.0,0.96
SUP_EXT_0021,Superalloys,single,3,9,8,2,1,10,0.8,0.89,0.84
SUP_EXT_0022,Superalloys,single,3,9,7,1,2,8,0.88,0.78,0.83
SUP_EXT_0023,Superalloys,single,3,11,9,1,2,10,0.9,0.82,0.86
SUP_EXT_0024,Superalloys,single,3,7,7,0,0,7,1.0,1.0,1.0
SUP_EXT_0025,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0026,Superalloys,multi,3,28,23,6,5,29,0.79,0.82,0.8
SUP_EXT_0027,Superalloys,single,3,7,7,1,0,8,0.88,1.0,0.94
SUP_EXT_0028,Superalloys,multi,3,38,32,8,6,40,0.8,0.84,0.82
SUP_EXT_0029,Superalloys,multi,3,21,18,4,3,22,0.82,0.86,0.84
SUP_EXT_0030,Superalloys,single,3,8,8,0,0,8,1.0,1.0,1.0
SUP_EXT_0031,Superalloys,single,3,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0032,Superalloys,single,3,10,8,3,2,11,0.73,0.8,0.76
SUP_EXT_0033,Superalloys,multi,3,21,15,7,6,22,0.68,0.71,0.69
SUP_EXT_0034,Superalloys,single,3,4,4,0,0,4,1.0,1.0,1.0
SUP_EXT_0035,Superalloys,single,3,10,8,2,2,10,0.8,0.8,0.8
SUP_EXT_0036,Superalloys,single,3,7,7,0,0,7,1.0,1.0,1.0
SUP_EXT_0037,Superalloys,single,3,7,6,1,1,7,0.86,0.86,0.86
SUP_EXT_0038,Superalloys,single,3,9,9,0,0,9,1.0,1.0,1.0
SUP_EXT_0039,Superalloys,single,3,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0040,Superalloys,single,3,7,6,0,1,6,1.0,0.86,0.92
SUP_EXT_0041,Superalloys,single,3,12,11,1,1,12,0.92,0.92,0.92
SUP_EXT_0042,Superalloys,single,3,10,9,2,1,11,0.82,0.9,0.86
SUP_EXT_0043,Superalloys,single,3,7,7,1,0,8,0.88,1.0,0.94
SUP_EXT_0044,Superalloys,single,3,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0045,Superalloys,single,3,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0046,Superalloys,single,3,8,7,3,1,10,0.7,0.88,0.78
SUP_EXT_0047,Superalloys,single,3,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0048,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0049,Superalloys,single,3,7,6,1,1,7,0.86,0.86,0.86
SUP_EXT_0050,Superalloys,single,3,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0051,Superalloys,single,3,7,7,1,0,8,0.88,1.0,0.94
SUP_EXT_0052,Superalloys,single,3,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0053,Superalloys,single,3,6,5,0,1,5,1.0,0.83,0.91
SUP_EXT_0054,Superalloys,single,3,11,10,0,1,10,1.0,0.91,0.95
SUP_EXT_0055,Superalloys,single,3,15,13,2,2,15,0.87,0.87,0.87
SUP_EXT_0056,Superalloys,single,3,11,11,1,0,12,0.92,1.0,0.96
SUP_EXT_0057,Superalloys,single,3,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0058,Superalloys,single,3,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0059,Superalloys,single,3,8,8,1,0,9,0.89,1.0,0.94
SUP_EXT_0060,Superalloys,single,3,12,11,1,1,12,0.92,0.92,0.92
SUP_EXT_0061,Superalloys,single,3,11,10,0,1,10,1.0,0.91,0.95
SUP_EXT_0062,Superalloys,single,3,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0063,Superalloys,single,3,7,6,0,1,6,1.0,0.86,0.92
SUP_EXT_0064,Superalloys,single,3,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0065,Superalloys,single,3,7,6,2,1,8,0.75,0.86,0.8
SUP_EXT_0066,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0067,Superalloys,single,3,10,10,1,0,11,0.91,1.0,0.95
SUP_EXT_0068,Superalloys,multi,3,27,25,2,2,27,0.93,0.93,0.93
SUP_EXT_0069,Superalloys,single,3,8,8,1,0,9,0.89,1.0,0.94
SUP_EXT_0070,Superalloys,single,3,12,10,2,2,12,0.83,0.83,0.83
SUP_EXT_0071,Superalloys,single,3,10,10,1,0,11,0.91,1.0,0.95
SUP_EXT_0072,Superalloys,single,3,11,11,0,0,11,1.0,1.0,1.0
SUP_EXT_0073,Superalloys,single,3,8,8,0,0,8,1.0,1.0,1.0
SUP_EXT_0074,Superalloys,single,3,13,11,2,2,13,0.85,0.85,0.85
SUP_EXT_0075,Superalloys,single,3,9,9,0,0,9,1.0,1.0,1.0
SUP_EXT_0076,Superalloys,single,3,9,8,0,1,8,1.0,0.89,0.94
SUP_EXT_0077,Superalloys,single,3,12,11,2,1,13,0.85,0.92,0.88
SUP_EXT_0078,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0079,Superalloys,single,3,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0080,Superalloys,single,3,8,6,2,2,8,0.75,0.75,0.75
SUP_EXT_0081,Superalloys,single,3,13,0,0,13,0,0.0,0.0,0.0
SUP_EXT_0082,Superalloys,single,3,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0083,Superalloys,single,3,10,10,0,0,10,1.0,1.0,1.0
SUP_EXT_0084,Superalloys,single,3,14,14,0,0,14,1.0,1.0,1.0
SUP_EXT_0085,Superalloys,single,3,10,10,0,0,10,1.0,1.0,1.0
SUP_EXT_0086,Superalloys,multi,3,22,17,5,5,22,0.77,0.77,0.77
SUP_EXT_0087,Superalloys,single,3,8,7,2,1,9,0.78,0.88,0.83
SUP_EXT_0088,Superalloys,single,3,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0089,Superalloys,single,3,7,6,1,1,7,0.86,0.86,0.86
SUP_EXT_0090,Superalloys,multi,3,31,29,3,2,32,0.91,0.94,0.92
SUP_EXT_0091,Superalloys,single,3,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0092,Superalloys,single,3,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0093,Superalloys,multi,3,23,18,7,5,25,0.72,0.78,0.75
SUP_EXT_0094,Superalloys,single,3,12,12,0,0,12,1.0,1.0,1.0
SUP_EXT_0095,Superalloys,single,3,11,11,1,0,12,0.92,1.0,0.96
SUP_EXT_0096,Superalloys,single,3,13,11,3,2,14,0.79,0.85,0.82
SUP_EXT_0097,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0098,Superalloys,multi,3,21,20,2,1,22,0.91,0.95,0.93
SUP_EXT_0099,Superalloys,single,3,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0100,Superalloys,single,3,12,10,2,2,12,0.83,0.83,0.83
SUP_EXT_0101,Superalloys,single,3,6,5,0,1,5,1.0,0.83,0.91
SUP_EXT_0102,Superalloys,single,3,14,13,1,1,14,0.93,0.93,0.93
SUP_EXT_0103,Superalloys,single,3,9,7,1,2,8,0.88,0.78,0.83
SUP_EXT_0104,Superalloys,single,3,12,12,1,0,13,0.92,1.0,0.96
SUP_EXT_0105,Superalloys,single,3,12,9,3,3,12,0.75,0.75,0.75
SUP_EXT_0106,Superalloys,single,3,11,10,2,1,12,0.83,0.91,0.87
SUP_EXT_0107,Superalloys,single,3,11,9,3,2,12,0.75,0.82,0.78
SUP_EXT_0108,Superalloys,single,3,12,12,0,0,12,1.0,1.0,1.0
SUP_EXT_0109,Superalloys,single,3,12,10,3,2,13,0.77,0.83,0.8
SUP_EXT_0110,Superalloys,single,3,9,9,1,0,10,0.9,1.0,0.95
SUP_EXT_0111,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0112,Superalloys,single,3,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0113,Superalloys,multi,3,23,18,6,5,24,0.75,0.78,0.76
SUP_EXT_0114,Superalloys,single,3,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0115,Superalloys,single,3,10,10,1,0,11,0.91,1.0,0.95
SUP_EXT_0116,Superalloys,single,3,7,7,1,0,8,0.88,1.0,0.94
SUP_EXT_0117,Superalloys,single,3,11,11,0,0,11,1.0,1.0,1.0
SUP_EXT_0118,Superalloys,single,3,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0119,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0120,Superalloys,single,3,11,10,2,1,12,0.83,0.91,0.87
SUP_EXT_0121,Superalloys,multi,3,25,25,0,0,25,1.0,1.0,1.0
SUP_EXT_0122,Superalloys,single,3,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0123,Superalloys,single,3,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0124,Superalloys,single,3,12,9,3,3,12,0.75,0.75,0.75
SUP_EXT_0125,Superalloys,multi,3,24,23,1,1,24,0.96,0.96,0.96
SUP_EXT_0126,Superalloys,single,3,10,8,1,2,9,0.89,0.8,0.84
SUP_EXT_0127,Superalloys,single,3,9,9,1,0,10,0.9,1.0,0.95
SUP_EXT_0128,Superalloys,single,3,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0129,Superalloys,single,3,11,9,3,2,12,0.75,0.82,0.78
SUP_EXT_0130,Superalloys,multi,3,27,27,0,0,27,1.0,1.0,1.0
SUP_EXT_0131,Superalloys,single,3,8,7,2,1,9,0.78,0.88,0.83
SUP_EXT_0132,Superalloys,single,3,11,11,0,0,11,1.0,1.0,1.0
SUP_EXT_0133,Superalloys,single,3,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0134,Superalloys,single,3,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0135,Superalloys,single,3,8,7,0,1,7,1.0,0.88,0.94
SUP_EXT_0136,Superalloys,single,3,12,12,0,0,12,1.0,1.0,1.0
SUP_EXT_0137,Superalloys,single,3,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0138,Superalloys,multi,3,21,17,6,4,23,0.74,0.81,0.77
SUP_EXT_0139,Superalloys,single,3,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0140,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0141,Superalloys,single,3,11,9,3,2,12,0.75,0.82,0.78
SUP_EXT_0142,Superalloys,multi,3,24,21,4,3,25,0.84,0.88,0.86
SUP_EXT_0143,Superalloys,single,3,12,10,2,2,12,0.83,0.83,0.83
SUP_EXT_0144,Superalloys,single,3,12,11,2,1,13,0.85,0.92,0.88
SUP_EXT_0145,Superalloys,single,3,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0146,Superalloys,multi,3,21,19,2,2,21,0.9,0.9,0.9
SUP_EXT_0147,Superalloys,single,3,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0148,Superalloys,multi,3,18,17,1,1,18,0.94,0.94,0.94
SUP_EXT_0149,Superalloys,single,3,9,7,2,2,9,0.78,0.78,0.78
SUP_EXT_0150,Superalloys,single,3,8,7,0,1,7,1.0,0.88,0.94
SUP_EXT_0151,Superalloys,single,3,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0152,Superalloys,single,3,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0153,Superalloys,single,3,8,7,2,1,9,0.78,0.88,0.83
SUP_EXT_0154,Superalloys,single,3,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0155,Superalloys,single,3,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0156,Superalloys,single,3,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0157,Superalloys,single,3,8,8,0,0,8,1.0,1.0,1.0
SUP_EXT_0158,Superalloys,single,3,10,10,1,0,11,0.91,1.0,0.95
SUP_EXT_0159,Superalloys,single,3,12,10,3,2,13,0.77,0.83,0.8
SUP_EXT_0160,Superalloys,single,3,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0161,Superalloys,single,3,7,6,2,1,8,0.75,0.86,0.8
SUP_EXT_0162,Superalloys,single,3,9,9,1,0,10,0.9,1.0,0.95
SUP_EXT_0163,Superalloys,single,3,12,11,2,1,13,0.85,0.92,0.88
SUP_EXT_0164,Superalloys,single,3,7,6,1,1,7,0.86,0.86,0.86
SUP_EXT_0165,Superalloys,single,3,11,10,0,1,10,1.0,0.91,0.95
SUP_EXT_0166,Superalloys,single,3,10,9,2,1,11,0.82,0.9,0.86
SUP_EXT_0167,Superalloys,single,3,11,10,2,1,12,0.83,0.91,0.87
SUP_EXT_0168,Superalloys,single,3,6,6,3,0,9,0.67,1.0,0.8
SUP_EXT_0169,Superalloys,single,3,6,6,2,0,8,0.75,1.0,0.86
SUP_EXT_0170,Superalloys,single,3,6,6,0,0,6,1.0,1.0,1.0
SUP_EXT_0171,Superalloys,single,3,11,10,2,1,12,0.83,0.91,0.87
SUP_EXT_0172,Superalloys,multi,3,24,18,8,6,26,0.69,0.75,0.72
SUP_EXT_0173,Superalloys,single,3,7,6,1,1,7,0.86,0.86,0.86
SUP_EXT_0174,Superalloys,single,3,12,11,1,1,12,0.92,0.92,0.92
SUP_EXT_0175,Superalloys,single,3,10,8,2,2,10,0.8,0.8,0.8
SUP_EXT_0176,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0177,Superalloys,multi,3,20,18,2,2,20,0.9,0.9,0.9
SUP_EXT_0178,Superalloys,single,3,6,6,2,0,8,0.75,1.0,0.86
SUP_EXT_0179,Superalloys,single,3,11,10,2,1,12,0.83,0.91,0.87
SUP_EXT_0180,Superalloys,multi,3,18,18,0,0,18,1.0,1.0,1.0
SUP_EXT_0181,Superalloys,single,3,10,8,1,2,9,0.89,0.8,0.84
SUP_EXT_0182,Superalloys,single,3,11,11,0,0,11,1.0,1.0,1.0
SUP_EXT_0183,Superalloys,single,3,11,11,0,0,11,1.0,1.0,1.0
SUP_EXT_0184,Superalloys,single,3,6,6,1,0,7,0.86,1.0,0.92
SUP_EXT_0185,Superalloys,single,3,8,6,3,2,9,0.67,0.75,0.71
SUP_EXT_0186,Superalloys,single,3,13,11,3,2,14,0.79,0.85,0.82
SUP_EXT_0187,Superalloys,single,3,11,10,2,1,12,0.83,0.91,0.87
SUP_EXT_0188,Superalloys,single,3,9,8,2,1,10,0.8,0.89,0.84
SUP_EXT_0189,Superalloys,single,3,5,5,0,0,5,1.0,1.0,1.0
SUP_EXT_0190,Superalloys,single,3,15,14,2,1,16,0.88,0.93,0.9
SUP_EXT_0191,Superalloys,single,3,7,5,0,2,5,1.0,0.71,0.83
SUP_EXT_0192,Superalloys,single,3,10,9,2,1,11,0.82,0.9,0.86
SUP_EXT_0193,Superalloys,single,3,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0194,Superalloys,single,3,12,11,1,1,12,0.92,0.92,0.92
SUP_EXT_0195,Superalloys,single,3,7,6,0,1,6,1.0,0.86,0.92
SUP_EXT_0196,Superalloys,single,3,11,9,3,2,12,0.75,0.82,0.78
SUP_EXT_0197,Superalloys,single,3,10,10,0,0,10,1.0,1.0,1.0
SUP_EXT_0198,Superalloys,single,3,11,10,2,1,12,0.83,0.91,0.87
SUP_EXT_0199,Superalloys,single,3,8,7,2,1,9,0.78,0.88,0.83
SUP_EXT_0200,Superalloys,single,3,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0201,Superalloys,multi,3,21,21,0,0,21,1.0,1.0,1.0
SUP_EXT_0202,Superalloys,single,3,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0203,Superalloys,single,3,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0204,Superalloys,single,3,10,8,3,2,11,0.73,0.8,0.76
SUP_EXT_0205,Superalloys,single,3,8,6,2,2,8,0.75,0.75,0.75
SUP_EXT_0206,Superalloys,single,3,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0207,Superalloys,single,3,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0208,Superalloys,single,3,12,11,1,1,12,0.92,0.92,0.92
SUP_EXT_0209,Superalloys,single,3,10,8,2,2,10,0.8,0.8,0.8
SUP_EXT_0210,Superalloys,single,3,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0211,Superalloys,single,3,10,10,1,0,11,0.91,1.0,0.95
SUP_EXT_0212,Superalloys,single,3,8,7,0,1,7,1.0,0.88,0.94
SUP_EXT_0213,Superalloys,single,3,12,10,2,2,12,0.83,0.83,0.83
SUP_EXT_0214,Superalloys,single,3,4,4,0,0,4,1.0,1.0,1.0
SEM_EXT_0001,Semiconductors,single,1,6,6,0,0,6,1.0,1.0,1.0
SEM_EXT_0002,Semiconductors,single,1,8,6,2,2,8,0.75,0.75,0.75
SEM_EXT_0003,Semiconductors,single,1,9,9,1,0,10,0.9,1.0,0.95
