query_id,domain,question_type,run,faithfulness,answer_relevancy
BAT_QA_0087,Batteries,single,2,0.8018,0.881
BAT_QA_0088,Batteries,single,2,0.8214,0.8476
BAT_QA_0089,Batteries,single,2,0.9196,0.8364
BAT_QA_0090,Batteries,single,2,0.8131,0.8632
BAT_QA_0091,Batteries,single,2,0.7463,0.7715
BAT_QA_0092,Batteries,single,2,0.8369,0.8539
BAT_QA_0093,Batteries,single,2,0.7972,0.8238
BAT_QA_0094,Batteries,single,2,0.995,0.9497
BAT_QA_0095,Batteries,single,2,0.9242,0.9897
BAT_QA_0096,Batteries,single,2,0.7673,0.8266
BAT_QA_0097,Batteries,multi,2,0.7211,0.6149
BAT_QA_0098,Batteries,multi,2,0.7521,0.7308
BAT_QA_0099,Batteries,single,2,0.9015,0.7985
BAT_QA_0100,Batteries,multi,2,0.7236,0.759
BAT_QA_0101,Batteries,single,2,0.7039,0.8687
BAT_QA_0102,Batteries,multi,2,0.6658,0.8571
BAT_QA_0103,Batteries,single,2,0.9296,0.7985
BAT_QA_0104,Batteries,multi,2,0.678,0.796
BAT_QA_0105,Batteries,single,2,0.9865,0.9263
BAT_QA_0106,Batteries,multi,2,0.995,0.9695
BAT_QA_0107,Batteries,multi,2,0.7923,0.7301
BAT_QA_0108,Batteries,single,2,0.7061,0.8355
BAT_QA_0109,Batteries,single,2,0.7521,0.7604
BAT_QA_0110,Batteries,single,2,0.641,0.7697
BAT_QA_0111,Batteries,multi,2,0.995,0.9831
BAT_QA_0112,Batteries,single,2,0.9509,0.9243
BAT_QA_0113,Batteries,multi,2,0.7652,0.8066
BAT_QA_0114,Batteries,multi,2,0.7169,0.8245
BAT_QA_0115,Batteries,multi,2,0.8628,0.9052
BAT_QA_0116,Batteries,single,2,0.995,0.9886
BAT_QA_0117,Batteries,multi,2,0.7937,0.9147
BAT_QA_0118,Batteries,single,2,0.8925,0.926
BAT_QA_0119,Batteries,single,2,0.7718,0.8251
BAT_QA_0120,Batteries,single,2,0.8311,0.8207
BAT_QA_0121,Batteries,single,2,0.7971,0.8097
BAT_QA_0122,Batteries,single,2,0.6922,0.6822
BAT_QA_0123,Batteries,single,2,0.995,0.9584
BAT_QA_0124,Batteries,single,2,0.8037,0.7908
SEM_QA_0001,Semiconductors,single,2,0.8185,0.6806
SEM_QA_0002,Semiconductors,single,2,0.6997,0.7425
SEM_QA_0003,Semiconductors,single,2,0.7768,0.8903
SEM_QA_0004,Semiconductors,single,2,0.9362,0.995
SEM_QA_0005,Semiconductors,multi,2,0.9466,0.87
SEM_QA_0006,Semiconductors,multi,2,0.8222,0.7727
SEM_QA_0007,Semiconductors,single,2,0.849,0.8683
SEM_QA_0008,Semiconductors,single,2,0.8108,0.8374
SEM_QA_0009,Semiconductors,single,2,0.6988,0.7809
SEM_QA_0010,Semiconductors,single,2,0.995,0.995
SEM_QA_0011,Semiconductors,single,2,0.8219,0.9168
SEM_QA_0012,Semiconductors,single,2,0.6875,0.6991
SEM_QA_0013,Semiconductors,multi,2,0.8502,0.8303
SEM_QA_0014,Semiconductors,single,2,0.7639,0.8542
SEM_QA_0015,Semiconductors,multi,2,0.7467,0.9045
SEM_QA_0016,Semiconductors,single,2,0.873,0.8628
SEM_QA_0017,Semiconductors,single,2,0.77,0.8165
SEM_QA_0018,Semiconductors,multi,2,0.8337,0.8998
SEM_QA_0019,Semiconductors,single,2,0.9193,0.916
SEM_QA_0020,Semiconductors,single,2,0.795,0.7565
SEM_QA_0021,Semiconductors,single,2,0.8562,0.9933
SEM_QA_0022,Semiconductors,single,2,0.9323,0.9913
SEM_QA_0023,Semiconductors,single,2,0.7578,0.7571
SEM_QA_0024,Semiconductors,multi,2,0.4634,0.6004
SEM_QA_0025,Semiconductors,single,2,0.9437,0.9321
SEM_QA_0026,Semiconductors,single,2,0.7715,0.7733
SEM_QA_0027,Semiconductors,single,2,0.9052,0.8685
SEM_QA_0028,Semiconductors,multi,2,0.6561,0.7775
SEM_QA_0029,Semiconductors,single,2,0.987,0.9507
SEM_QA_0030,Semiconductors,single,2,0.9035,0.9818
SEM_QA_0031,Semiconductors,multi,2,0.8957,0.9406
SEM_QA_0032,Semiconductors,single,2,0.7571,0.8897
SEM_QA_0033,Semiconductors,multi,2,0.8066,0.8024
SEM_QA_0034,Semiconductors,multi,2,0.8104,0.86
SEM_QA_0035,Semiconductors,single,2,0.8648,0.9314
SEM_QA_0036,Semiconductors,single,2,0.8878,0.9549
SEM_QA_0037,Semiconductors,multi,2,0.6308,0.6796
SEM_QA_0038,Semiconductors,single,2,0.9598,0.9465
SEM_QA_0039,Semiconductors,multi,2,0.5999,0.7772
SEM_QA_0040,Semiconductors,multi,2,0.7308,0.8683
SEM_QA_0041,Semiconductors,single,2,0.8285,0.9084
SEM_QA_0042,Semiconductors,multi,2,0.7778,0.8175
SEM_QA_0043,Semiconductors,multi,2,0.7399,0.8038
SEM_QA_0044,Semiconductors,multi,2,0.8764,0.8586
SEM_QA_0045,Semiconductors,single,2,0.7478,0.8231
SEM_QA_0046,Semiconductors,single,2,0.8421,0.8635
SEM_QA_0047,Semiconductors,single,2,0.8264,0.9046
SEM_QA_0048,Semiconductors,multi,2,0.7644,0.8217
SEM_QA_0049,Semiconductors,multi,2,0.8772,0.9507
SEM_QA_0050,Semiconductors,single,2,0.7978,0.8246
SEM_QA_0051,Semiconductors,single,2,0.995,0.9638
SEM_QA_0052,Semiconductors,single,2,0.995,0.995
SEM_QA_0053,Semiconductors,single,2,0.69,0.8199
SEM_QA_0054,Semiconductors,single,2,0.9102,0.9406
SEM_QA_0055,Semiconductors,multi,2,0.5542,0.6605
SEM_QA_0056,Semiconductors,multi,2,0.8429,0.8464
SEM_QA_0057,Semiconductors,multi,2,0.8621,0.8338
SEM_QA_0058,Semiconductors,multi,2,0.9935,0.9846
SEM_QA_0059,Semiconductors,single,2,0.895,0.9101
SEM_QA_0060,Semiconductors,single,2,0.7809,0.8157
SEM_QA_0061,Semiconductors,single,2,0.6901,0.7638
SEM_QA_0062,Semiconductors,single,2,0.7777,0.8494
SEM_QA_0063,Semiconductors,multi,2,0.995,0.995
SEM_QA_0064,Semiconductors,multi,2,0.9316,0.9524
SEM_QA_0065,Semiconductors,single,2,0.9136,0.9103
SEM_QA_0066,Semiconductors,multi,2,0.9394,0.9382
SEM_QA_0067,Semiconductors,single,2,0.6827,0.6953
SEM_QA_0068,Semiconductors,multi,2,0.8862,0.9355
SEM_QA_0069,Semiconductors,multi,2,0.601,0.8151
SEM_QA_0070,Semiconductors,single,2,0.8325,0.8308
SEM_QA_0071,Semiconductors,single,2,0.8307,0.8701
SEM_QA_0072,Semiconductors,single,2,0.9593,0.9127
SEM_QA_0073,Semiconductors,single,2,0.995,0.995
SEM_QA_0074,Semiconductors,single,2,0.7258,0.6576
SEM_QA_0075,Semiconductors,single,2,0.9586,0.9845
SEM_QA_0076,Semiconductors,multi,2,0.7481,0.8588
SEM_QA_0077,Semiconductors,single,2,0.7355,0.7476
SEM_QA_0078,Semiconductors,single,2,0.995,0.995
SEM_QA_0079,Semiconductors,multi,2,0.9846,0.995
SEM_QA_0080,Semiconductors,single,2,0.8543,0.8567
SEM_QA_0081,Semiconductors,single,2,0.995,0.9822
SEM_QA_0082,Semiconductors,single,2,0.7992,0.8339
SEM_QA_0083,Semiconductors,single,2,0.8841,0.8475
SEM_QA_0084,Semiconductors,multi,2,0.9218,0.8798
SEM_QA_0085,Semiconductors,single,2,0.9049,0.9413
SEM_QA_0086,Semiconductors,multi,2,0.8559,0.9023
SEM_QA_0087,Semiconductors,multi,2,0.9473,0.995
SEM_QA_0088,Semiconductors,single,2,0.8354,0.9077
SEM_QA_0089,Semiconductors,single,2,0.7448,0.7154
SEM_QA_0090,Semiconductors,single,2,0.8429,0.8746
SEM_QA_0091,Semiconductors,single,2,0.7478,0.8616
SEM_QA_0092,Semiconductors,single,2,0.8246,0.9051
SEM_QA_0093,Semiconductors,single,2,0.955,0.8019
SEM_QA_0094,Semiconductors,single,2,0.8452,0.9348
SEM_QA_0095,Semiconductors,multi,2,0.8297,0.8081
SEM_QA_0096,Semiconductors,multi,2,0.7321,0.7853
SEM_QA_0097,Semiconductors,single,2,0.6807,0.7602
SEM_QA_0098,Semiconductors,single,2,0.9155,0.917
SEM_QA_0099,Semiconductors,single,2,0.7968,0.8986
SEM_QA_0100,Semiconductors,multi,2,0.7793,0.877
SEM_QA_0101,Semiconductors,single,2,0.995,0.9949
SEM_QA_0102,Semiconductors,single,2,0.8405,0.8679
SEM_QA_0103,Semiconductors,multi,2,0.7025,0.6935
SEM_QA_0104,Semiconductors,single,2,0.887,0.9749
SEM_QA_0105,Semiconductors,multi,2,0.6252,0.6432
SEM_QA_0106,Semiconductors,multi,2,0.8315,0.8641
SEM_QA_0107,Semiconductors,single,2,0.9498,0.9305
SEM_QA_0108,Semiconductors,multi,2,0.8881,0.9046
SEM_QA_0109,Semiconductors,single,2,0.8053,0.8938
SEM_QA_0110,Semiconductors,multi,2,0.9106,0.995
SEM_QA_0111,Semiconductors,single,2,0.9002,0.937
SEM_QA_0112,Semiconductors,single,2,0.8514,0.8611
SEM_QA_0113,Semiconductors,single,2,0.5969,0.6758
SEM_QA_0114,Semiconductors,single,2,0.8299,0.7761
SEM_QA_0115,Semiconductors,multi,2,0.8747,0.796
SEM_QA_0116,Semiconductors,single,2,0.6393,0.648
SEM_QA_0117,Semiconductors,multi,2,0.995,0.9815
SEM_QA_0118,Semiconductors,single,2,0.995,0.995
SEM_QA_0119,Semiconductors,single,2,0.9806,0.8023
SEM_QA_0120,Semiconductors,single,2,0.6358,0.6863
SEM_QA_0121,Semiconductors,single,2,0.7225,0.7305
SEM_QA_0122,Semiconductors,single,2,0.8758,0.995
SEM_QA_0123,Semiconductors,single,2,0.7486,0.7403
SEM_QA_0124,Semiconductors,single,2,0.9449,0.9839
SEM_QA_0125,Semiconductors,single,2,0.995,0.9818
SEM_QA_0126,Semiconductors,multi,2,0.718,0.7926
SUP_QA_0001,Superalloys,single,2,0.6733,0.6535
SUP_QA_0002,Superalloys,multi,2,0.9284,0.995
SUP_QA_0003,Superalloys,multi,2,0.7032,0.7429
SUP_QA_0004,Superalloys,multi,2,0.6038,0.6741
SUP_QA_0005,Superalloys,single,2,0.6108,0.6635
SUP_QA_0006,Superalloys,single,2,0.8061,0.8335
SUP_QA_0007,Superalloys,single,2,0.7342,0.7216
SUP_QA_0008,Superalloys,single,2,0.7645,0.7957
SUP_QA_0009,Superalloys,single,2,0.8668,0.8181
SUP_QA_0010,Superalloys,single,2,0.8853,0.9046
SUP_QA_0011,Superalloys,single,2,0.9421,0.9022
SUP_QA_0012,Superalloys,single,2,0.9675,0.9852
SUP_QA_0013,Superalloys,multi,2,0.995,0.9456
SUP_QA_0014,Superalloys,single,2,0.9055,0.995
SUP_QA_0015,Superalloys,single,2,0.7303,0.7077
SUP_QA_0016,Superalloys,single,2,0.912,0.9314
SUP_QA_0017,Superalloys,single,2,0.961,0.9032
SUP_QA_0018,Superalloys,single,2,0.8015,0.8239
SUP_QA_0019,Superalloys,single,2,0.995,0.9178
SUP_QA_0020,Superalloys,single,2,0.7943,0.8566
SUP_QA_0021,Superalloys,multi,2,0.7145,0.739
SUP_QA_0022,Superalloys,single,2,0.921,0.9395
SUP_QA_0023,Superalloys,single,2,0.9298,0.8623
SUP_QA_0024,Superalloys,single,2,0.7859,0.8095
SUP_QA_0025,Superalloys,single,2,0.9551,0.9929
SUP_QA_0026,Superalloys,single,2,0.882,0.7726
SUP_QA_0027,Superalloys,multi,2,0.8606,0.9832
SUP_QA_0028,Superalloys,multi,2,0.9464,0.9187
SUP_QA_0029,Superalloys,single,2,0.7197,0.8232
SUP_QA_0030,Superalloys,multi,2,0.7563,0.8257
SUP_QA_0031,Superalloys,single,2,0.8591,0.8288
SUP_QA_0032,Superalloys,single,2,0.8389,0.9722
SUP_QA_0033,Superalloys,single,2,0.995,0.995
SUP_QA_0034,Superalloys,multi,2,0.9103,0.8319
SUP_QA_0035,Superalloys,single,2,0.8686,0.8433
SUP_QA_0036,Superalloys,single,2,0.8549,0.977
SUP_QA_0037,Superalloys,single,2,0.8633,0.9342
SUP_QA_0038,Superalloys,single,2,0.6955,0.5974
SUP_QA_0039,Superalloys,single,2,0.6181,0.8689
SUP_QA_0040,Superalloys,multi,2,0.9411,0.995
SUP_QA_0041,Superalloys,single,2,0.5082,0.6431
SUP_QA_0042,Superalloys,single,2,0.7135,0.6791
SUP_QA_0043,Superalloys,single,2,0.7401,0.7706
SUP_QA_0044,Superalloys,multi,2,0.8,0.7884
SUP_QA_0045,Superalloys,single,2,0.9678,0.9005
SUP_QA_0046,Superalloys,single,2,0.995,0.995
SUP_QA_0047,Superalloys,multi,2,0.6236,0.6344
SUP_QA_0048,Superalloys,single,2,0.7763,0.8001
SUP_QA_0049,Superalloys,multi,2,0.7509,0.8839
SUP_QA_0050,Superalloys,single,2,0.9528,0.9661
SUP_QA_0051,Superalloys,single,2,0.8964,0.9768
SUP_QA_0052,Superalloys,single,2,0.7617,0.7522
SUP_QA_0053,Superalloys,single,2,0.7864,0.7506
SUP_QA_0054,Superalloys,multi,2,0.6235,0.7197
SUP_QA_0055,Superalloys,single,2,0.9521,0.9948
SUP_QA_0056,Superalloys,single,2,0.947,0.9221
SUP_QA_0057,Superalloys,single,2,0.9231,0.9104
SUP_QA_0058,Superalloys,single,2,0.8178,0.8274
SUP_QA_0059,Superalloys,single,2,0.4117,0.7336
SUP_QA_0060,Superalloys,single,2,0.8456,0.814
SUP_QA_0061,Superalloys,single,2,0.7013,0.7929
SUP_QA_0062,Superalloys,multi,2,0.646,0.7824
SUP_QA_0063,Superalloys,single,2,0.7515,0.8002
SUP_QA_0064,Superalloys,multi,2,0.8315,0.8475
SUP_QA_0065,Superalloys,single,2,0.9805,0.9757
SUP_QA_0066,Superalloys,single,2,0.9269,0.8255
SUP_QA_0067,Superalloys,multi,2,0.8364,0.9337
SUP_QA_0068,Superalloys,single,2,0.911,0.8699
SUP_QA_0069,Superalloys,single,2,0.9171,0.9613
SUP_QA_0070,Superalloys,multi,2,0.8419,0.9075
SUP_QA_0071,Superalloys,single,2,0.8648,0.8509
SUP_QA_0072,Superalloys,multi,2,0.8118,0.9339
SUP_QA_0073,Superalloys,multi,2,0.9137,0.9226
SUP_QA_0074,Superalloys,multi,2,0.8453,0.859
SUP_QA_0075,Superalloys,single,2,0.8494,0.9506
SUP_QA_0076,Superalloys,single,2,0.8166,0.8308
SUP_QA_0077,Superalloys,multi,2,0.8808,0.8987
SUP_QA_0078,Superalloys,single,2,0.7975,0.8414
SUP_QA_0079,Superalloys,single,2,0.8447,0.8723
SUP_QA_0080,Superalloys,multi,2,0.6516,0.7092
SUP_QA_0081,Superalloys,multi,2,0.6754,0.8542
SUP_QA_0082,Superalloys,multi,2,0.7304,0.8617
SUP_QA_0083,Superalloys,single,2,0.7636,0.7133
SUP_QA_0084,Superalloys,single,2,0.8789,0.9426
SUP_QA_0085,Superalloys,single,2,0.8012,0.9811
SUP_QA_0086,Superalloys,single,2,0.8253,0.7526
SUP_QA_0087,Superalloys,multi,2,0.671,0.6893
SUP_QA_0088,Superalloys,single,2,0.995,0.995
SUP_QA_0089,Superalloys,single,2,0.9537,0.9494
SUP_QA_0090,Superalloys,single,2,0.7459,0.7852
SUP_QA_0091,Superalloys,multi,2,0.9533,0.8798
SUP_QA_0092,Superalloys,single,2,0.8809,0.8351
SUP_QA_0093,Superalloys,multi,2,0.8741,0.8605
SUP_QA_0094,Superalloys,multi,2,0.7114,0.7939
SUP_QA_0095,Superalloys,multi,2,0.6684,0.8177
SUP_QA_0096,Superalloys,single,2,0.7757,0.731
SUP_QA_0097,Superalloys,multi,2,0.7832,0.816
SUP_QA_0098,Superalloys,single,2,0.4396,0.6821
SUP_QA_0099,Superalloys,single,2,0.854,0.9784
SUP_QA_0100,Superalloys,multi,2,0.7346,0.7912
SUP_QA_0101,Superalloys,single,2,0.995,0.9519
SUP_QA_0102,Superalloys,multi,2,0.8235,0.8126
SUP_QA_0103,Superalloys,multi,2,0.8167,0.9066
SUP_QA_0104,Superalloys,single,2,0.8947,0.8082
SUP_QA_0105,Superalloys,single,2,0.9847,0.995
SUP_QA_0106,Superalloys,single,2,0.7072,0.6923
SUP_QA_0107,Superalloys,single,2,0.7613,0.9137
SUP_QA_0108,Superalloys,single,2,0.8815,0.7888
SUP_QA_0109,Superalloys,single,2,0.641,0.7144
SUP_QA_0110,Superalloys,single,2,0.9286,0.9909
SUP_QA_0111,Superalloys,single,2,0.8651,0.9574
SUP_QA_0112,Superalloys,multi,2,0.8876,0.9315
SUP_QA_0113,Superalloys,single,2,0.7078,0.7741
SUP_QA_0114,Superalloys,single,2,0.6361,0.6973
SUP_QA_0115,Superalloys,multi,2,0.7808,0.8345
SUP_QA_0116,Superalloys,multi,2,0.8632,0.9165
SUP_QA_0117,Superalloys,multi,2,0.8914,0.9052
SUP_QA_0118,Superalloys,single,2,0.995,0.9883
SUP_QA_0119,Superalloys,single,2,0.6998,0.6887
SUP_QA_0120,Superalloys,single,2,0.5542,0.698
SUP_QA_0121,Superalloys,single,2,0.7407,0.7536
SUP_QA_0122,Superalloys,single,2,0.8617,0.943
SUP_QA_0123,Superalloys,single,2,0.837,0.8205
SUP_QA_0124,Superalloys,single,2,0.8047,0.9017
SUP_QA_0125,Superalloys,multi,2,0.7627,0.8041
SUP_QA_0126,Superalloys,multi,2,0.8834,0.8003
SUP_QA_0127,Superalloys,single,2,0.7495,0.8791
SUP_QA_0128,Superalloys,multi,2,0.7709,0.9053
SUP_QA_0129,Superalloys,multi,2,0.7965,0.8178
SUP_QA_0130,Superalloys,multi,2,0.6996,0.7225
SUP_QA_0131,Superalloys,single,2,0.8712,0.9006
SUP_QA_0132,Superalloys,multi,2,0.9812,0.9433
BAT_QA_0001,Batteries,single,3,0.8488,0.9756
BAT_QA_0002,Batteries,single,3,0.8591,0.8262
BAT_QA_0003,Batteries,multi,3,0.9722,0.9554
BAT_QA_0004,Batteries,single,3,0.9478,0.9287
BAT_QA_0005,Batteries,single,3,0.995,0.984
BAT_QA_0006,Batteries,single,3,0.9632,0.995
BAT_QA_0007,Batteries,multi,3,0.7624,0.7968
BAT_QA_0008,Batteries,single,3,0.995,0.9745
BAT_QA_0009,Batteries,single,3,0.7525,0.8077
BAT_QA_0010,Batteries,single,3,0.995,0.995
BAT_QA_0011,Batteries,single,3,0.7849,0.8187
BAT_QA_0012,Batteries,single,3,0.8933,0.995
BAT_QA_0013,Batteries,single,3,0.995,0.9814
BAT_QA_0014,Batteries,multi,3,0.8847,0.9827
BAT_QA_0015,Batteries,multi,3,0.9359,0.9384
BAT_QA_0016,Batteries,single,3,0.6713,0.8372
BAT_QA_0017,Batteries,multi,3,0.8066,0.8983
BAT_QA_0018,Batteries,single,3,0.9003,0.8739
BAT_QA_0019,Batteries,single,3,0.8504,0.9116
BAT_QA_0020,Batteries,single,3,0.714,0.7629
BAT_QA_0021,Batteries,single,3,0.7356,0.8167
BAT_QA_0022,Batteries,multi,3,0.7959,0.7905
BAT_QA_0023,Batteries,single,3,0.8282,0.8667
BAT_QA_0024,Batteries,single,3,0.8788,0.923
BAT_QA_0025,Batteries,single,3,0.9414,0.9878
BAT_QA_0026,Batteries,multi,3,0.8908,0.8576
BAT_QA_0027,Batteries,single,3,0.995,0.995
BAT_QA_0028,Batteries,single,3,0.8131,0.8928
BAT_QA_0029,Batteries,single,3,0.995,0.9776
BAT_QA_0030,Batteries,single,3,0.9949,0.9787
BAT_QA_0031,Batteries,multi,3,0.9702,0.9715
BAT_QA_0032,Batteries,multi,3,0.8356,0.9141
BAT_QA_0033,Batteries,single,3,0.8595,0.9319
BAT_QA_0034,Batteries,single,3,0.6539,0.7704
BAT_QA_0035,Batteries,multi,3,0.8407,0.995
BAT_QA_0036,Batteries,single,3,0.9254,0.875
BAT_QA_0037,Batteries,multi,3,0.995,0.9714
BAT_QA_0038,Batteries,single,3,0.6285,0.661
BAT_QA_0039,Batteries,multi,3,0.8043,0.8456
BAT_QA_0040,Batteries,single,3,0.892,0.9813
BAT_QA_0041,Batteries,single,3,0.8336,0.8486
BAT_QA_0042,Batteries,multi,3,0.7859,0.8238
BAT_QA_0043,Batteries,single,3,0.9573,0.995
BAT_QA_0044,Batteries,single,3,0.995,0.9302
BAT_QA_0045,Batteries,multi,3,0.9748,0.9521
BAT_QA_0046,Batteries,multi,3,0.8174,0.8399
BAT_QA_0047,Batteries,single,3,0.9809,0.946
BAT_QA_0048,Batteries,single,3,0.9325,0.81
BAT_QA_0049,Batteries,single,3,0.822,0.7899
BAT_QA_0050,Batteries,single,3,0.8273,0.8246
BAT_QA_0051,Batteries,single,3,0.8074,0.7784
BAT_QA_0052,Batteries,single,3,0.7823,0.7713
BAT_QA_0053,Batteries,single,3,0.8492,0.8463
BAT_QA_0054,Batteries,single,3,0.9523,0.8935
BAT_QA_0055,Batteries,single,3,0.8552,0.883
BAT_QA_0056,Batteries,single,3,0.995,0.995
BAT_QA_0057,Batteries,multi,3,0.8602,0.7923
BAT_QA_0058,Batteries,single,3,0.9544,0.9915
BAT_QA_0059,Batteries,single,3,0.9277,0.9136
BAT_QA_0060,Batteries,multi,3,0.7706,0.8709
BAT_QA_0061,Batteries,single,3,0.9422,0.9073
BAT_QA_0062,Batteries,multi,3,0.6323,0.7812
BAT_QA_0063,Batteries,single,3,0.8119,0.9289
BAT_QA_0064,Batteries,single,3,0.8276,0.995
BAT_QA_0065,Batteries,single,3,0.9557,0.983
BAT_QA_0066,Batteries,single,3,0.7485,0.7395
BAT_QA_0067,Batteries,single,3,0.5763,0.7928
BAT_QA_0068,Batteries,multi,3,0.8294,0.8867
BAT_QA_0069,Batteries,single,3,0.9449,0.9598
BAT_QA_0070,Batteries,multi,3,0.8155,0.9562
BAT_QA_0071,Batteries,single,3,0.8564,0.9354
BAT_QA_0072,Batteries,multi,3,0.995,0.9649
BAT_QA_0073,Batteries,single,3,0.9194,0.9738
BAT_QA_0074,Batteries,multi,3,0.8729,0.9407
BAT_QA_0075,Batteries,single,3,0.6345,0.6951
BAT_QA_0076,Batteries,multi,3,0.8731,0.8673
BAT_QA_0077,Batteries,single,3,0.995,0.8921
BAT_QA_0078,Batteries,single,3,0.8458,0.8566
BAT_QA_0079,Batteries,multi,3,0.9038,0.995
BAT_QA_0080,Batteries,single,3,0.8117,0.9125
BAT_QA_0081,Batteries,single,3,0.7662,0.9768
BAT_QA_0082,Batteries,multi,3,0.7621,0.9062
BAT_QA_0083,Batteries,single,3,0.7934,0.7188
BAT_QA_0084,Batteries,single,3,0.7853,0.8514
BAT_QA_0085,Batteries,multi,3,0.916,0.8727
BAT_QA_0086,Batteries,multi,3,0.7338,0.9185
BAT_QA_0087,Batteries,single,3,0.7873,0.883
BAT_QA_0088,Batteries,single,3,0.8298,0.8196
BAT_QA_0089,Batteries,single,3,0.9345,0.9157
BAT_QA_0090,Batteries,single,3,0.7601,0.832
BAT_QA_0091,Batteries,single,3,0.7507,0.8333
BAT_QA_0092,Batteries,single,3,0.995,0.9337
BAT_QA_0093,Batteries,single,3,0.7351,0.8354
BAT_QA_0094,Batteries,single,3,0.9782,0.9451
BAT_QA_0095,Batteries,single,3,0.9469,0.8839
BAT_QA_0096,Batteries,single,3,0.7621,0.8202
BAT_QA_0097,Batteries,multi,3,0.7417,0.6791
BAT_QA_0098,Batteries,multi,3,0.7411,0.8431
BAT_QA_0099,Batteries,single,3,0.8628,0.8067
BAT_QA_0100,Batteries,multi,3,0.7768,0.7711
BAT_QA_0101,Batteries,single,3,0.77,0.8643
BAT_QA_0102,Batteries,multi,3,0.7356,0.799
BAT_QA_0103,Batteries,single,3,0.923,0.8694
BAT_QA_0104,Batteries,multi,3,0.7935,0.7877
BAT_QA_0105,Batteries,single,3,0.995,0.8693
BAT_QA_0106,Batteries,multi,3,0.995,0.9276
BAT_QA_0107,Batteries,multi,3,0.8032,0.809
BAT_QA_0108,Batteries,single,3,0.8006,0.9115
BAT_QA_0109,Batteries,single,3,0.6798,0.7937
BAT_QA_0110,Batteries,single,3,0.6452,0.7349
BAT_QA_0111,Batteries,multi,3,0.995,0.995
BAT_QA_0112,Batteries,single,3,0.9701,0.957
BAT_QA_0113,Batteries,multi,3,0.8459,0.8506
BAT_QA_0114,Batteries,multi,3,0.9539,0.8353
BAT_QA_0115,Batteries,multi,3,0.9145,0.8951
BAT_QA_0116,Batteries,single,3,0.995,0.995
BAT_QA_0117,Batteries,multi,3,0.8558,0.8888
BAT_QA_0118,Batteries,single,3,0.9134,0.9652
BAT_QA_0119,Batteries,single,3,0.7963,0.8097
BAT_QA_0120,Batteries,single,3,0.7671,0.8211
BAT_QA_0121,Batteries,single,3,0.8705,0.839
BAT_QA_0122,Batteries,single,3,0.6829,0.8139
BAT_QA_0123,Batteries,single,3,0.995,0.9663
BAT_QA_0124,Batteries,single,3,0.7862,0.8143
SEM_QA_0001,Semiconductors,single,3,0.7588,0.7743
SEM_QA_0002,Semiconductors,single,3,0.7184,0.8077
SEM_QA_0003,Semiconductors,single,3,0.9052,0.8904
SEM_QA_0004,Semiconductors,single,3,0.9351,0.995
SEM_QA_0005,Semiconductors,multi,3,0.901,0.9041
SEM_QA_0006,Semiconductors,multi,3,0.7426,0.8201
SEM_QA_0007,Semiconductors,single,3,0.8673,0.8683
SEM_QA_0008,Semiconductors,single,3,0.7418,0.8877
SEM_QA_0009,Semiconductors,single,3,0.7568,0.7534
SEM_QA_0010,Semiconductors,single,3,0.995,0.995
SEM_QA_0011,Semiconductors,single,3,0.7698,0.8417
SEM_QA_0012,Semiconductors,single,3,0.5796,0.7404
SEM_QA_0013,Semiconductors,multi,3,0.8151,0.8615
SEM_QA_0014,Semiconductors,single,3,0.8492,0.839
SEM_QA_0015,Semiconductors,multi,3,0.7663,0.8657
SEM_QA_0016,Semiconductors,single,3,0.9128,0.9239
SEM_QA_0017,Semiconductors,single,3,0.8165,0.886
SEM_QA_0018,Semiconductors,multi,3,0.9188,0.9555
SEM_QA_0019,Semiconductors,single,3,0.8739,0.9687
SEM_QA_0020,Semiconductors,single,3,0.7443,0.8034
SEM_QA_0021,Semiconductors,single,3,0.9028,0.9632
SEM_QA_0022,Semiconductors,single,3,0.9699,0.995
SEM_QA_0023,Semiconductors,single,3,0.71,0.8576
SEM_QA_0024,Semiconductors,multi,3,0.5368,0.6287
SEM_QA_0025,Semiconductors,single,3,0.995,0.9037
SEM_QA_0026,Semiconductors,single,3,0.7292,0.8554
SEM_QA_0027,Semiconductors,single,3,0.9246,0.8476
SEM_QA_0028,Semiconductors,multi,3,0.748,0.6772
SEM_QA_0029,Semiconductors,single,3,0.995,0.9304
SEM_QA_0030,Semiconductors,single,3,0.9879,0.9863
SEM_QA_0031,Semiconductors,multi,3,0.8605,0.9198
SEM_QA_0032,Semiconductors,single,3,0.6972,0.9315
SEM_QA_0033,Semiconductors,multi,3,0.8512,0.8037
SEM_QA_0034,Semiconductors,multi,3,0.8742,0.8503
SEM_QA_0035,Semiconductors,single,3,0.881,0.9198
SEM_QA_0036,Semiconductors,single,3,0.9536,0.9014
SEM_QA_0037,Semiconductors,multi,3,0.5438,0.7286
SEM_QA_0038,Semiconductors,single,3,0.995,0.995
SEM_QA_0039,Semiconductors,multi,3,0.5932,0.7813
SEM_QA_0040,Semiconductors,multi,3,0.7376,0.8324
SEM_QA_0041,Semiconductors,single,3,0.8332,0.8711
SEM_QA_0042,Semiconductors,multi,3,0.7837,0.7715
SEM_QA_0043,Semiconductors,multi,3,0.7763,0.8172
SEM_QA_0044,Semiconductors,multi,3,0.8639,0.985
SEM_QA_0045,Semiconductors,single,3,0.7902,0.839
